phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7205970,http://rogers2member2centre9com.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7205970,2021-06-30T14:05:48+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205968,http://rogers0member2centre8com.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7205968,2021-06-30T14:05:37+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205969,https://rogers0member2centre8com.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7205969,2021-06-30T14:05:37+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205966,https://swcrepairs.com/directory/login.php?loginfmt=Keisha.mcgriff@invesco.com,http://www.phishtank.com/phish_detail.php?phish_id=7205966,2021-06-30T14:05:26+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205963,http://identification.fr-principalev1.cf/identifiez_vous/index.html?id=25060239920,http://www.phishtank.com/phish_detail.php?phish_id=7205963,2021-06-30T14:05:22+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205964,https://identification.fr-principalev1.cf/identifiez_vous/index.html?id=25060239920,http://www.phishtank.com/phish_detail.php?phish_id=7205964,2021-06-30T14:05:22+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205962,https://amozon.co.ip.dimgwsl.asia/pc,http://www.phishtank.com/phish_detail.php?phish_id=7205962,2021-06-30T14:05:17+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205958,https://carteseffdckjs.ga/f77c4/,http://www.phishtank.com/phish_detail.php?phish_id=7205958,2021-06-30T14:05:01+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205957,https://carteseffdckjs.ga/,http://www.phishtank.com/phish_detail.php?phish_id=7205957,2021-06-30T14:05:00+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205955,http://admiiin-001-site1.ftempurl.com/verification-page-owner.php,http://www.phishtank.com/phish_detail.php?phish_id=7205955,2021-06-30T14:04:56+00:00,yes,2021-06-30T14:13:00+00:00,yes,Other
7205950,http://221.150.115.216/wordpress/wp-content/php/931af583573227f0220bc568c65ce104/,http://www.phishtank.com/phish_detail.php?phish_id=7205950,2021-06-30T14:04:42+00:00,yes,2021-06-30T14:11:52+00:00,yes,Other
7205949,http://blakeandpendleton-gfg.cf/?login=do,http://www.phishtank.com/phish_detail.php?phish_id=7205949,2021-06-30T14:04:37+00:00,yes,2021-06-30T14:11:52+00:00,yes,Other
7205948,https://inoxthientan.com/alibaba/ali/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7205948,2021-06-30T14:04:32+00:00,yes,2021-06-30T14:11:52+00:00,yes,Other
7205947,https://www.doghouserescue.com/cxcxcx/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7205947,2021-06-30T14:04:27+00:00,yes,2021-06-30T14:11:52+00:00,yes,Other
7205944,https://bequeenspoons.com/wp-admin/secure/wellsfargo/login.php?cmd=login_submit&amp;id=811c226077e880ee343de04222821acd811c226077e880ee343de04222821acd&amp;session=811c226077e880ee343de04222821acd811c226077e880ee343de04222821acd,http://www.phishtank.com/phish_detail.php?phish_id=7205944,2021-06-30T14:04:07+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205943,http://221.150.115.216/wordpress/wp-content/php/285ab9448d2751ee57ece7f762c39095/,http://www.phishtank.com/phish_detail.php?phish_id=7205943,2021-06-30T14:04:03+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205942,https://www.grupwhatsappterbaru.xxuz.com/,http://www.phishtank.com/phish_detail.php?phish_id=7205942,2021-06-30T14:03:59+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205941,http://www.juzwalk.org/Eminent/CapitalPartners/,http://www.phishtank.com/phish_detail.php?phish_id=7205941,2021-06-30T14:03:55+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205938,http://mystarvr.com/backup/wp-content/plugins/523453244/dh,http://www.phishtank.com/phish_detail.php?phish_id=7205938,2021-06-30T14:03:45+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205939,https://mystarvr.com/backup/wp-content/plugins/523453244/dh/,http://www.phishtank.com/phish_detail.php?phish_id=7205939,2021-06-30T14:03:45+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205937,https://www.tiktok18groupsnew.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=7205937,2021-06-30T14:03:39+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205936,http://kodakexpressedinburgh.co.uk/css/netflix/Verif/2efc840fef6733f8d80156f81/,http://www.phishtank.com/phish_detail.php?phish_id=7205936,2021-06-30T14:03:36+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205935,http://kodakexpressedinburgh.co.uk/css/netflix/verif/2efc840fef6733f8d80156f81/*,http://www.phishtank.com/phish_detail.php?phish_id=7205935,2021-06-30T14:03:35+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205934,https://www.desentisinmobiliaria.digitalin.com.mx/auth/intenrnetbaking/Dbsg/,http://www.phishtank.com/phish_detail.php?phish_id=7205934,2021-06-30T14:03:31+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205933,https://desentisinmobiliaria.digitalin.com.mx/auth/intenrnetbaking/Dbsg/,http://www.phishtank.com/phish_detail.php?phish_id=7205933,2021-06-30T14:03:26+00:00,yes,2021-06-30T14:10:44+00:00,yes,Other
7205932,http://swtest.peek.link/27Tf/,http://www.phishtank.com/phish_detail.php?phish_id=7205932,2021-06-30T14:03:22+00:00,yes,2021-06-30T14:09:34+00:00,yes,Other
7205931,https://arnmon.cn.ip.ibuwdbw.asia/mobile/,http://www.phishtank.com/phish_detail.php?phish_id=7205931,2021-06-30T14:03:17+00:00,yes,2021-06-30T14:09:34+00:00,yes,Other
7205929,http://secure-digitally-fide-lity-userverification.ns01.info/44e8c3e9d4a9b627e1c2d22b92d048f6,http://www.phishtank.com/phish_detail.php?phish_id=7205929,2021-06-30T14:03:14+00:00,yes,2021-06-30T14:09:34+00:00,yes,Other
7205930,http://secure-digitally-fide-lity-userverification.ns01.info/44e8c3e9d4a9b627e1c2d22b92d048f6/,http://www.phishtank.com/phish_detail.php?phish_id=7205930,2021-06-30T14:03:14+00:00,yes,2021-06-30T14:09:34+00:00,yes,Other
7205928,https://order-procedure.xyz/mes-messages/client/portal/messagerie,http://www.phishtank.com/phish_detail.php?phish_id=7205928,2021-06-30T14:03:10+00:00,yes,2021-06-30T14:09:34+00:00,yes,Other
7205927,https://order-procedure.xyz/mes-messages/client/portal/messagerie/,http://www.phishtank.com/phish_detail.php?phish_id=7205927,2021-06-30T14:03:06+00:00,yes,2021-06-30T14:09:34+00:00,yes,Other
7205925,https://banquepostal.serveftp.com/espaceclient/f0eb7,http://www.phishtank.com/phish_detail.php?phish_id=7205925,2021-06-30T14:03:03+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205926,https://banquepostal.serveftp.com/espaceclient/f0eb7/,http://www.phishtank.com/phish_detail.php?phish_id=7205926,2021-06-30T14:03:03+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205924,http://anonom.co.ip.vd9ae.asia/pc,http://www.phishtank.com/phish_detail.php?phish_id=7205924,2021-06-30T14:02:59+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205923,http://u1168376iyr.ha004.t.justns.ru/postale_oth/,http://www.phishtank.com/phish_detail.php?phish_id=7205923,2021-06-30T14:02:54+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205922,http://kodakexpressedinburgh.co.uk/css/netflix/verif/50464a6d778c590d18ef9d3a7,http://www.phishtank.com/phish_detail.php?phish_id=7205922,2021-06-30T14:02:50+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205921,http://kodakexpressedinburgh.co.uk/css/netflix/Verif/50464a6d778c590d18ef9d3a7/,http://www.phishtank.com/phish_detail.php?phish_id=7205921,2021-06-30T14:02:46+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205920,http://kodakexpressedinburgh.co.uk/css/netflix/verif/50464a6d778c590d18ef9d3a7/*,http://www.phishtank.com/phish_detail.php?phish_id=7205920,2021-06-30T14:02:45+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205919,https://ftp.esolutionsguru.com/SMS/sign_in.php?session=3264383762313238,http://www.phishtank.com/phish_detail.php?phish_id=7205919,2021-06-30T14:02:42+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205918,https://ftp.esolutionsguru.com/SMS/,http://www.phishtank.com/phish_detail.php?phish_id=7205918,2021-06-30T14:02:41+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205917,https://mail.esolutionsguru.com/SMS/sign_in.php,http://www.phishtank.com/phish_detail.php?phish_id=7205917,2021-06-30T14:02:36+00:00,yes,2021-06-30T14:09:35+00:00,yes,Other
7205916,https://mail.esolutionsguru.com/SMS/sign_in.php?session=3633613431666465,http://www.phishtank.com/phish_detail.php?phish_id=7205916,2021-06-30T14:02:33+00:00,yes,2021-06-30T14:08:25+00:00,yes,Other
7205915,https://mail.esolutionsguru.com/SMS/,http://www.phishtank.com/phish_detail.php?phish_id=7205915,2021-06-30T14:02:31+00:00,yes,2021-06-30T14:08:25+00:00,yes,Other
7205914,https://ftp.esolutionsguru.com/SMS/sign_in.php?session=3236633165376437,http://www.phishtank.com/phish_detail.php?phish_id=7205914,2021-06-30T14:02:26+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205912,http://aronmco.brev4u.cn/signin,http://www.phishtank.com/phish_detail.php?phish_id=7205912,2021-06-30T14:02:17+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205911,https://mail.mystarvr.com/backup/wp-content/plugins/523453244/dh/,http://www.phishtank.com/phish_detail.php?phish_id=7205911,2021-06-30T14:02:14+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205910,https://mail.mystarvr.com/backup/wp-content/plugins/523453244/dh,http://www.phishtank.com/phish_detail.php?phish_id=7205910,2021-06-30T14:02:13+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205909,https://webmail.mystarvr.com/backup/wp-content/plugins/523453244/dh/,http://www.phishtank.com/phish_detail.php?phish_id=7205909,2021-06-30T14:02:10+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205908,https://webmail.mystarvr.com/backup/wp-content/plugins/523453244/dh,http://www.phishtank.com/phish_detail.php?phish_id=7205908,2021-06-30T14:02:09+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205907,http://readinginlipstick.com/toda/,http://www.phishtank.com/phish_detail.php?phish_id=7205907,2021-06-30T14:02:06+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205906,http://readinginlipstick.com/toda,http://www.phishtank.com/phish_detail.php?phish_id=7205906,2021-06-30T14:02:05+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205905,https://join-bokep-whtsappz.se.ke/,http://www.phishtank.com/phish_detail.php?phish_id=7205905,2021-06-30T14:02:00+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205904,https://infodeseguros.digitalin.com.mx/secured/intenrnet-banking/Dbsg/,http://www.phishtank.com/phish_detail.php?phish_id=7205904,2021-06-30T14:01:56+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205903,https://michka.digitalin.com.mx/mangerzSG/posb/login/Dbsg/,http://www.phishtank.com/phish_detail.php?phish_id=7205903,2021-06-30T14:01:52+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205902,https://infodeseguros.digitalin.com.mx/auth/intenrnetbaking/Dbsg/,http://www.phishtank.com/phish_detail.php?phish_id=7205902,2021-06-30T14:01:47+00:00,yes,2021-06-30T14:08:26+00:00,yes,Other
7205901,https://smartlife.com.ec/wp-content/themes/flatsome/qwerty/Upgrade/qwerty/china/?login=info.balzers.cn@oerlikon.com,http://www.phishtank.com/phish_detail.php?phish_id=7205901,2021-06-30T14:01:43+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205900,http://kodakexpressedinburgh.co.uk/css/netflix/verif/099911912ca298100b7e1e0dd,http://www.phishtank.com/phish_detail.php?phish_id=7205900,2021-06-30T14:01:39+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205899,http://kodakexpressedinburgh.co.uk/css/netflix/verif/099911912ca298100b7e1e0dd/*,http://www.phishtank.com/phish_detail.php?phish_id=7205899,2021-06-30T14:01:35+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205898,http://banma.2l0yyc.cn/signin/?openid_pape_max_auth_age=http:/specs.openid.net/auth/2.0/identifier&amp;openid_return_to=https:/www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http:/specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http:/specs.openid.net/auth/2.0&amp;ref_=nav_em_hd_clc_signin,http://www.phishtank.com/phish_detail.php?phish_id=7205898,2021-06-30T14:01:29+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205897,http://acquistapacess.tk/?login=do,http://www.phishtank.com/phish_detail.php?phish_id=7205897,2021-06-30T14:01:25+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205896,https://liveyourbestlifelifestyle.com/telekom_login/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=,http://www.phishtank.com/phish_detail.php?phish_id=7205896,2021-06-30T14:01:21+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205894,https://liveyourbestlifelifestyle.com/telekom_login/,http://www.phishtank.com/phish_detail.php?phish_id=7205894,2021-06-30T14:01:17+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205895,https://liveyourbestlifelifestyle.com/telekom_login/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-userid&userid=,http://www.phishtank.com/phish_detail.php?phish_id=7205895,2021-06-30T14:01:17+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205893,https://aerostarjet.in/35993737ID938873/V8436647848/S984774F466464D/Auth.php?op=82330&amp;c=webseguridad?srcid=curl=1&amp;espv=54x223x654cie=UTF-8#167ce34cd75a9d62a7db9cd0cb10724f,http://www.phishtank.com/phish_detail.php?phish_id=7205893,2021-06-30T14:01:15+00:00,yes,2021-06-30T14:07:16+00:00,yes,"ING Direct"
7205892,https://www.xaviersmodelsecondaryschool.org/wp-admin/maint/verify/emailverification.php?cmd=login_submit&amp;,http://www.phishtank.com/phish_detail.php?phish_id=7205892,2021-06-30T14:01:13+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205890,https://banquepostal.serveftp.com/espaceclient/1b8dd,http://www.phishtank.com/phish_detail.php?phish_id=7205890,2021-06-30T14:01:09+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205891,https://banquepostal.serveftp.com/espaceclient/1b8dd/,http://www.phishtank.com/phish_detail.php?phish_id=7205891,2021-06-30T14:01:09+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205889,https://acm4.cloudns.nz/iwc-static/clln/allDomaln/main/etlsalat/sh.php?Email=pealain@pizzaexpress.ae,http://www.phishtank.com/phish_detail.php?phish_id=7205889,2021-06-30T14:01:04+00:00,yes,2021-06-30T14:07:16+00:00,yes,Other
7205885,https://planetwaves.org/comsx,http://www.phishtank.com/phish_detail.php?phish_id=7205885,2021-06-30T14:00:53+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205886,https://planetwaves.org/comsx/,http://www.phishtank.com/phish_detail.php?phish_id=7205886,2021-06-30T14:00:53+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205884,http://kodakexpressedinburgh.co.uk/css/netflix/Verif/099911912ca298100b7e1e0dd/,http://www.phishtank.com/phish_detail.php?phish_id=7205884,2021-06-30T14:00:49+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205883,https://www.join-bokep-whtsappz.se.ke/,http://www.phishtank.com/phish_detail.php?phish_id=7205883,2021-06-30T14:00:43+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205882,https://www.punyetaclaimrc2.zyns.com/,http://www.phishtank.com/phish_detail.php?phish_id=7205882,2021-06-30T14:00:39+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205881,https://104.168.98.122/,http://www.phishtank.com/phish_detail.php?phish_id=7205881,2021-06-30T14:00:35+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205880,http://sg3plvwcpnl378889.prod.sin3.secureserver.net/~martvm1/laaspaav/blessed/page.php,http://www.phishtank.com/phish_detail.php?phish_id=7205880,2021-06-30T14:00:31+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205878,https://secures-srvices-ntflixsa.com-jwuqhrw.com/a8ed71126b12732b838cee58de4efe3f/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=US-United%20States&amp;lang=en,http://www.phishtank.com/phish_detail.php?phish_id=7205878,2021-06-30T14:00:27+00:00,yes,2021-06-30T14:06:07+00:00,yes,Other
7205879,https://aerostarjet.in/35993737ID938873/V8436647848/S984774F466464D/,http://www.phishtank.com/phish_detail.php?phish_id=7205879,2021-06-30T14:00:27+00:00,yes,2021-06-30T14:06:07+00:00,yes,"ING Direct"
7205877,https://cutt.ly/Kmab9sf,http://www.phishtank.com/phish_detail.php?phish_id=7205877,2021-06-30T14:00:26+00:00,yes,2021-06-30T14:04:58+00:00,yes,"ING Direct"
7205876,https://iyahoomailsigninlinks.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7205876,2021-06-30T14:00:23+00:00,yes,2021-06-30T14:04:58+00:00,yes,Other
7205873,https://olx.pl-getwallets.cyou,http://www.phishtank.com/phish_detail.php?phish_id=7205873,2021-06-30T13:53:55+00:00,yes,2021-06-30T13:59:17+00:00,yes,Other
7205872,https://rymll7l8l-redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7205872,2021-06-30T13:51:37+00:00,yes,2021-06-30T13:55:57+00:00,yes,Other
7205871,https://rymll7l8l-redelivery.com/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7205871,2021-06-30T13:51:36+00:00,yes,2021-06-30T13:53:44+00:00,yes,Other
7205870,https://rymll78l-redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7205870,2021-06-30T13:50:44+00:00,yes,2021-06-30T13:55:57+00:00,yes,Other
7205869,https://rymll78l-redelivery.com/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7205869,2021-06-30T13:50:43+00:00,yes,2021-06-30T13:53:44+00:00,yes,Other
7205868,https://rymll2l8l-redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7205868,2021-06-30T13:49:57+00:00,yes,2021-06-30T13:55:58+00:00,yes,Other
7205867,https://rymll2l8l-redelivery.com/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7205867,2021-06-30T13:49:56+00:00,yes,2021-06-30T13:53:44+00:00,yes,Other
7205866,https://rymll2l82l-redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7205866,2021-06-30T13:49:08+00:00,yes,2021-06-30T13:55:58+00:00,yes,Other
7205865,https://rymll2l82l-redelivery.com/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7205865,2021-06-30T13:49:07+00:00,yes,2021-06-30T13:53:44+00:00,yes,Other
7205864,https://rymlh56-redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7205864,2021-06-30T13:48:20+00:00,yes,2021-06-30T13:55:58+00:00,yes,Other
7205863,https://rymlh56-redelivery.com/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7205863,2021-06-30T13:48:19+00:00,yes,2021-06-30T13:52:36+00:00,yes,Other
7205857,https://olx-w.fastexpress.icu,http://www.phishtank.com/phish_detail.php?phish_id=7205857,2021-06-30T13:43:28+00:00,yes,2021-06-30T13:47:04+00:00,yes,Other
7205853,https://microsoffilesecurebthomemicrosftsogindropboxupdatetbgidropbox.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=7205853,2021-06-30T13:42:53+00:00,yes,2021-06-30T13:47:04+00:00,yes,Other
7205848,https://mail-rw6l2redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7205848,2021-06-30T13:41:03+00:00,yes,2021-06-30T13:45:55+00:00,yes,Other
7205847,https://mail-rw6l2redelivery.com/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7205847,2021-06-30T13:41:02+00:00,yes,2021-06-30T13:45:55+00:00,yes,Other
7205846,https://mail-rw443l2redelivery.com/royalmail/user.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,http://www.phishtank.com/phish_detail.php?phish_id=7205846,2021-06-30T13:40:25+00:00,yes,2021-06-30T13:45:55+00:00,yes,Other
7205845,https://mail-rw443l2redelivery.com/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7205845,2021-06-30T13:40:24+00:00,yes,2021-06-30T13:45:55+00:00,yes,Other
7205842,https://amaterasu.de/n26-service-n26-banque/N26/n26_fr-m3tri/Error.php,http://www.phishtank.com/phish_detail.php?phish_id=7205842,2021-06-30T13:36:59+00:00,yes,2021-06-30T13:39:15+00:00,yes,Other
7205837,https://olx.pl-getwallets.xyz,http://www.phishtank.com/phish_detail.php?phish_id=7205837,2021-06-30T13:33:12+00:00,yes,2021-06-30T13:38:07+00:00,yes,Other
7205836,https://olx.pl-getwallets.icu,http://www.phishtank.com/phish_detail.php?phish_id=7205836,2021-06-30T13:32:24+00:00,yes,2021-06-30T13:33:40+00:00,yes,Other
